ip开始地址,ip结束地址,国家,省,市,地区,,
222.192.224.0,222.192.255.255,中国,江苏省,南京市,信息职业技术学院,,
222.193.0.0,222.193.15.255,中国,江苏省,南通市,南通大学,,
222.193.16.0,222.193.31.255,中国,江苏省,南京市,南京医科大学,,
222.193.32.0,222.193.63.255,中国,江苏省,南京市,南京理工大学,,
222.193.64.0,222.193.95.255,中国,江苏省,徐州市,医学院,,
222.193.96.0,222.193.111.255,中国,江苏省,南京市,河海大学,,
222.193.112.0,222.193.127.255,中国,江苏省,南京市,应天学院,,
222.193.128.0,222.193.143.255,中国,江苏省,南京市,金肯职业技术学院,,
222.193.144.0,222.193.159.255,中国,江苏省,南通市,职业学院,,
222.193.160.0,222.193.175.255,中国,江苏省,南京市,中国传媒大学南广学院,,
222.193.176.0,222.193.191.255,中国,江苏省,南京市,三江学院,,
222.193.192.0,222.193.223.255,中国,江苏省,南京市,南京中医药大学,,
222.193.224.0,222.193.255.255,中国,江苏省,,教育网,,
222.194.0.0,222.194.15.255,中国,山东省,威海市,哈尔滨工业大学威海校区,,
222.194.16.0,222.194.31.255,中国,山东省,威海市,山东大学威海校区,,
222.194.32.0,222.194.63.255,中国,山东省,济南市,山东大学外环校区,,
222.194.64.0,222.194.71.255,中国,山东省,济南市,齐鲁软件学院,,
222.194.72.0,222.194.79.255,中国,山东省,济南市,山东青年行政干部学院,,
222.194.80.0,222.194.95.255,中国,山东省,济宁市,电化教育馆,,
222.194.96.0,222.194.111.255,中国,山东省,威海市,威海职业学院,,
222.194.112.0,222.194.127.255,中国,山东省,济南市,山东商业技术学院,,
222.194.128.0,222.194.135.255,中国,山东省,济南市,山东协和职业技术学院,,
222.194.136.0,222.194.143.255,中国,山东省,枣庄市,枣庄学院,,
222.194.144.0,222.194.159.255,中国,山东省,滨州市,滨州职业学院,,
222.194.160.0,222.194.175.255,中国,山东省,济南市,山东财政学院,,
222.194.176.0,222.194.183.255,中国,山东省,淄博市,淄博职业学院,,
222.194.184.0,222.194.191.255,中国,山东省,淄博市,师范高等专科学校,,
222.194.192.0,222.194.255.255,中国,山东省,,教育网,,
222.195.0.0,222.195.15.255,中国,安徽省,合肥市,合肥工业大学,,
222.195.16.0,222.195.23.255,中国,安徽省,淮南市,职业技术学院,,
222.195.24.0,222.195.31.255,中国,安徽省,铜陵市,铜陵学院,,
222.195.32.0,222.195.63.255,中国,安徽省,马鞍山市,安徽工业大学,,
222.195.64.0,222.195.95.255,中国,安徽省,合肥市,中国科技大学,,
222.195.96.0,222.195.99.255,中国,安徽省,亳州市,职业技术学院,,
222.195.100.0,222.195.111.255,中国,安徽省,,教育网,,
222.195.112.0,222.195.127.255,中国,安徽省,巢湖市,巢湖学院,,
222.195.128.0,222.195.159.255,中国,山东省,青岛市,中国海洋大学,,
222.195.160.0,222.195.167.255,中国,山东省,青岛市,青岛酒店管理学院,,
222.195.168.0,222.195.175.255,中国,安徽省,,教育网,,
222.195.176.0,222.195.191.255,中国,山东省,青岛市,中国石油大学华东青岛校区,,
222.195.192.0,222.195.223.255,中国,山东省,青岛市,职业技术学院,,
222.195.224.0,222.195.239.255,中国,山东省,青岛市,中国海洋大学,,
222.195.240.0,222.195.255.255,中国,山东省,青岛市,建筑工程学院,,
222.196.0.0,222.196.15.255,中国,四川省,成都市,四川外语学院成都校区,,
222.196.16.0,222.196.31.255,中国,重庆市,,四川外语学院,,
222.196.32.0,222.196.47.255,中国,四川省,绵阳市,西南科技大学,,
222.196.48.0,222.196.63.255,中国,四川省,成都市,四川音乐学院,,
222.196.64.0,222.196.95.255,中国,四川省,攀枝花市,攀枝花学院,,
222.196.96.0,222.196.143.255,中国,四川省,成都市,四川大学,,
222.196.144.0,222.196.159.255,中国,四川省,南充市,川北医学院,,
222.196.160.0,222.196.175.255,中国,四川省,,教育科研网成都节点,,
222.196.176.0,222.196.255.255,中国,四川省,成都市,四川师范大学,,
222.197.0.0,222.197.63.255,中国,四川省,成都市,西南财经大学,,
222.197.64.0,222.197.103.255,中国,四川省,成都市,西南民族大学,,
222.197.104.0,222.197.105.255,中国,四川省,成都市,成都理工大学,,
222.197.106.0,222.197.106.255,中国,四川省,成都市,四川师范大学电影电视学院,,
222.197.107.0,222.197.107.255,中国,四川省,成都市,成都艺术职业学院,,
222.197.108.0,222.197.108.255,中国,四川省,德阳市,四川工程职业技术学院,,
222.197.109.0,222.197.127.255,中国,四川省,,教育科研网成都节点,,
222.197.128.0,222.197.143.255,中国,四川省,成都市,成都医学院,,
222.197.144.0,222.197.159.255,中国,四川省,,教育科研网成都节点,,
222.197.160.0,222.197.191.255,中国,四川省,成都市,电子科技大学,,
222.197.192.0,222.197.223.255,中国,云南省,昆明市,昆明理工大学,,
222.197.224.0,222.197.239.255,中国,云南省,昆明市,云南师范大学商学院,,
222.197.240.0,222.197.240.255,中国,云南省,昆明市,云南科技信息职业学院,,
222.197.241.0,222.197.241.255,中国,云南省,昆明市,云南农业职业技术学院,,
222.197.242.0,222.197.242.255,中国,云南省,保山市,保山师范高等专科学校,,
222.197.243.0,222.197.255.255,中国,四川省,,教育科研网成都节点,,
222.198.0.0,222.198.15.255,中国,重庆市,,重庆师范大学,,
222.198.16.0,222.198.31.255,中国,重庆市,,教育网,,
222.198.32.0,222.198.63.255,中国,重庆市,,重庆工学院,,
222.198.64.0,222.198.127.255,中国,重庆市,,西南大学,,
222.198.128.0,222.198.159.255,中国,重庆市,,重庆大学,,
222.198.160.0,222.198.175.255,中国,重庆市,,重庆文理学院,,
222.198.176.0,222.198.176.255,中国,重庆市,,西南师范大学育才学院,,
222.198.177.0,222.198.177.255,中国,重庆市,,重庆电力高等专科学校,,
222.198.178.0,222.198.178.255,中国,重庆市,,重庆科技学院,,
222.198.179.0,222.198.191.255,中国,重庆市,,教育网,,
222.198.192.0,222.198.207.255,中国,贵州省,贵阳市,贵州科技工程职业学院,,
222.198.208.0,222.198.223.255,中国,贵州省,铜仁市,铜仁学院,,
222.198.224.0,222.198.239.255,中国,贵州省,贵阳市,贵州广播电视大学,,
222.198.240.0,222.198.240.255,中国,贵州省,黔东南州,凯里学院,,
222.198.241.0,222.198.241.255,中国,贵州省,凯里市,贵州电子信息职业技术学院,,
222.198.242.0,222.198.242.255,中国,贵州省,六盘水市,六盘水师范高等专科学校,,
222.198.243.0,222.198.243.255,中国,贵州省,安顺市,安顺职业技术学院,,
222.198.244.0,222.198.244.255,中国,贵州省,凯里市,黔东南民族职业技术学院,,
222.198.245.0,222.198.245.255,中国,贵州省,都匀市,黔南民族医学院高等专科学校,,
222.198.246.0,222.198.246.255,中国,贵州省,贵阳市,贵州警官职业学院,,
222.198.247.0,222.198.247.255,中国,贵州省,遵义市,贵州航天职业技术学院,,
222.198.248.0,222.198.251.255,中国,贵州省,安顺市,安顺学院,,
222.198.252.0,222.198.255.255,中国,重庆市,,教育网,,
222.199.0.0,222.199.3.255,中国,山西省,太原市,山西工程职业技术学院,,
222.199.4.0,222.199.4.255,中国,山西省,运城市,运城农业职业技术学院,,
222.199.5.0,222.199.5.255,中国,山西省,太原市,广播电影电视管理干部学院,,
222.199.6.0,222.199.7.255,中国,山西省,太原市,山西综合职业技术学院,,
222.199.8.0,222.199.11.255,中国,山西省,吕梁市,吕梁教育学院,,
222.199.12.0,222.199.15.255,中国,山西省,太原市,山西工商职业学院,,
222.199.16.0,222.199.19.255,中国,山西省,太原市,山西电力职业技术学院,,
222.199.20.0,222.199.20.255,中国,山西省,太原市,山西林业职业技术学院,,
222.199.21.0,222.199.21.255,中国,山西省,太原市,山西职工医学院,,
222.199.22.0,222.199.22.255,中国,山西省,太原市,山西煤炭职业技术学院,,
222.199.23.0,222.199.23.255,中国,山西省,运城市,山西水利职业技术学院,,
222.199.24.0,222.199.27.255,中国,山西省,太原市,山西建筑职业技术学院,,
222.199.28.0,222.199.31.255,中国,山西省,太原市,山西旅游职业学院,,
222.199.32.0,222.199.35.255,中国,山西省,太原市,山西经济管理干部学院,,
222.199.36.0,222.199.39.255,中国,山西省,太原市,山西财贸职业技术学院,,
222.199.40.0,222.199.40.255,中国,山西省,长治市,山西机电职业技术学院,,
222.199.41.0,222.199.41.255,中国,山西省,太原市,山西煤炭管理干部学院,,
222.199.42.0,222.199.42.255,中国,山西省,晋中市,山西同文外国语学校,,
222.199.43.0,222.199.43.255,中国,山西省,长治市,长治市教育学院,,
222.199.44.0,222.199.45.255,中国,山西省,太原市,山西政法管理干部学院,,
222.199.46.0,222.199.46.255,中国,山西省,太原市,山西农业大学太原园艺学院,,
222.199.47.0,222.199.47.255,中国,山西省,长治市,潞安职业技术学院,,
222.199.48.0,222.199.48.255,中国,山西省,大同市,北岳职业技术学院,,
222.199.49.0,222.199.63.255,中国,北京市,北京市,教育网,,
222.199.64.0,222.199.79.255,中国,内蒙古,包头市,包头医学院,,
222.199.80.0,222.199.83.255,中国,内蒙古,呼和浩特市,内蒙古科技职业学院,,
222.199.84.0,222.199.87.255,中国,内蒙古,乌海市,乌海职业技术学院,,
222.199.88.0,222.199.91.255,中国,内蒙古,赤峰市,赤峰学院,,
222.199.92.0,222.199.95.255,中国,内蒙古,巴彦淖尔市,河套大学,,
222.199.96.0,222.199.99.255,中国,内蒙古,包头市,包头钢铁职业技术学院,,
222.199.100.0,222.199.127.255,中国,北京市,北京市,教育网,,
222.199.128.0,222.199.143.255,中国,北京市,北京市,华北电力大学,,
222.199.144.0,222.199.144.255,中国,北京市,北京市,百度公司教育网网段,,
222.199.145.0,222.199.145.255,中国,北京市,北京市,北京物资学院,,
222.199.146.0,222.199.146.255,中国,北京市,北京市,天地通电信,,
222.199.147.0,222.199.191.255,中国,北京市,北京市,教育网,,
222.199.192.0,222.199.223.255,中国,北京市,北京市,北京科技大学,,
222.199.224.0,222.199.255.255,中国,北京市,北京市,北京化工大学,,
222.200.0.0,222.200.31.255,中国,广东省,广州市,广东科学技术职业学院,,
222.200.32.0,222.200.63.255,中国,广东省,广州市,暨南大学,,
222.200.64.0,222.200.67.255,中国,广东省,广州市,第一商业学校,,
222.200.68.0,222.200.69.255,中国,广东省,广州市,越秀区教育信息中心,,
222.200.70.0,222.200.70.255,中国,广东省,广州市,第25中学,,
222.200.71.0,222.200.71.255,中国,广东省,广州市,白云路小学,,
222.200.72.0,222.200.75.255,中国,广东省,广州市,第七中学,,
222.200.76.0,222.200.79.255,中国,广东省,广州市,第85中学,,
222.200.80.0,222.200.95.255,中国,广东省,广州市,广东农工商职业技术学院,,
222.200.96.0,222.200.127.255,中国,广东省,广州市,广东工业大学大学城校区,,
222.200.128.0,222.200.159.255,中国,广东省,广州市,华南师范大学,,
222.200.160.0,222.200.191.255,中国,广东省,广州市,中山大学,,
222.200.192.0,222.200.193.255,中国,广东省,广州市,越秀区八旗二马路小学,,
222.200.194.0,222.200.195.255,中国,广东省,广州市,越秀区大塘街小学,,
222.200.196.0,222.200.199.255,中国,广东省,广州市,八一实验学校,,
222.200.200.0,222.200.201.255,中国,广东省,广州市,越秀区东川路小学,,
222.200.202.0,222.200.203.255,中国,广东省,广州市,越秀区成人中等专业学校,,
222.200.204.0,222.200.207.255,中国,广东省,广州市,越秀区实验小学,,
222.200.208.0,222.200.209.255,中国,广东省,广州市,越秀区红火炬小学,,
222.200.210.0,222.200.211.255,中国,广东省,广州市,越秀区环市路小学,,
222.200.212.0,222.200.215.255,中国,广东省,广州市,越秀区黄花小学,,
222.200.216.0,222.200.223.255,中国,广东省,广州市,越秀区育才中学,,
222.200.224.0,222.200.225.255,中国,广东省,广州市,越秀区建设六马路小学,,
222.200.226.0,222.200.226.255,中国,广东省,广州市,越秀区启智学校,,
222.200.227.0,222.200.227.255,中国,广东省,广州市,越秀区署前路小学,,
222.200.228.0,222.200.229.255,中国,广东省,广州市,越秀区清水濠小学,,
222.200.230.0,222.200.231.255,中国,广东省,广州市,沙东中学,,
222.200.232.0,222.200.232.255,中国,广东省,广州市,越秀区水荫路小学,,
222.200.233.0,222.200.233.255,中国,广东省,广州市,越秀区五羊小学,,
222.200.234.0,222.200.235.255,中国,广东省,广州市,越秀区五羊中学,,
222.200.236.0,222.200.237.255,中国,广东省,广州市,越秀区先烈中路小学,,
222.200.238.0,222.200.238.255,中国,广东省,广州市,越秀区沿江东路小学,,
222.200.239.0,222.200.239.255,中国,广东省,广州市,越秀区培正小学,,
222.200.240.0,222.200.241.255,中国,广东省,广州市,越秀区永曜北小学,,
222.200.242.0,222.200.243.255,中国,广东省,广州市,越秀区梅花村小学,,
222.200.244.0,222.200.247.255,中国,广东省,广州市,越秀区建设大马路小学,,
222.200.248.0,222.200.249.255,中国,广东省,惠州市,教育信息中心,,
222.200.250.0,222.200.251.255,中国,广东省,广州市,电子信息学校,,
222.200.252.0,222.200.255.255,中国,广东省,广州市,大学城网络互联汇接中心,,
222.201.0.0,222.201.15.255,中国,广东省,广州市,广东药学院,,
222.201.16.0,222.201.23.255,中国,广东省,惠州市,惠州卫生学校,,
222.201.24.0,222.201.27.255,中国,广东省,佛山市,广东纺织技术学院,,
222.201.28.0,222.201.29.255,中国,广东省,广州市,第二商业中学,,
222.201.30.0,222.201.30.255,中国,广东省,广州市,黄埔区南基小学,,
222.201.31.0,222.201.31.255,中国,广东省,广州市,天河区昌乐小学,,
222.201.32.0,222.201.63.255,中国,广东省,广州市,广州大学大学城校区,,
222.201.64.0,222.201.95.255,中国,广东省,广州市,华南师范大学,,
222.201.96.0,222.201.127.255,中国,广东省,广州市,广东外语外贸大学,,
222.201.128.0,222.201.191.255,中国,广东省,广州市,华南理工大学,,
222.201.192.0,222.201.223.255,中国,广东省,广州市,广州中医药大学,,
222.201.224.0,222.201.255.255,中国,广东省,广州市,华南农业大学,,
222.202.0.0,222.202.95.255,中国,广东省,深圳市,深圳职业技术学院,,
222.202.96.0,222.202.96.255,中国,广东省,深圳市,腾讯公司教育网网段,,
222.202.97.0,222.202.97.255,中国,广东省,深圳市,育才三中,,
222.202.98.0,222.202.98.255,中国,广东省,深圳市,育才舒曼艺术学校,,
222.202.99.0,222.202.99.255,中国,广东省,深圳市,南山区海湾小学,,
222.202.100.0,222.202.101.255,中国,广东省,深圳市,南头城小学,,
222.202.102.0,222.202.102.255,中国,广东省,深圳市,育才三小,,
222.202.103.0,222.202.103.255,中国,广东省,深圳市,南山区松坪第二小学,,
222.202.104.0,222.202.105.255,中国,广东省,深圳市,南山区平山小学,,
222.202.106.0,222.202.106.255,中国,广东省,深圳市,南山第二外国语学校,,
222.202.107.0,222.202.107.255,中国,广东省,深圳市,南山区西丽幼儿园,,
222.202.108.0,222.202.111.255,中国,广东省,深圳市,南山区前海小学,,
222.202.112.0,222.202.127.255,中国,广东省,,教育网,,
222.202.128.0,222.202.129.255,中国,广东省,广州市,天河区长兴中学,,
222.202.130.0,222.202.131.255,中国,广东省,广州市,天河区华阳小学,,
222.202.132.0,222.202.135.255,中国,广东省,广州市,天河区华景小学,,
222.202.136.0,222.202.143.255,中国,广东省,广州市,天河区第47中学,,
222.202.144.0,222.202.145.255,中国,广东省,广州市,天河区登峰小学,,
222.202.146.0,222.202.147.255,中国,广东省,广州市,天河区第18中学,,
222.202.148.0,222.202.151.255,中国,广东省,广州市,天河区第113中学,,
222.202.152.0,222.202.152.255,中国,广东省,广州市,天河区云山小学,,
222.202.153.0,222.202.153.255,中国,广东省,广州市,天河区教师进修学校,,
222.202.154.0,222.202.155.255,中国,广东省,广州市,天河区先烈东小学,,
222.202.156.0,222.202.159.255,中国,广东省,广州市,第一中学,,
222.202.160.0,222.202.161.255,中国,广东省,广州市,天河区体育东路小学,,
222.202.162.0,222.202.163.255,中国,广东省,广州市,天河区第89中学,,
222.202.164.0,222.202.165.255,中国,广东省,广州市,天河区恒福中学,,
222.202.166.0,222.202.167.255,中国,广东省,广州市,天河区教育局教研室,,
222.202.168.0,222.202.175.255,中国,广东省,广州市,广东商学院,,
222.202.176.0,222.202.191.255,中国,广东省,广州市,广东女子职业技术学院,,
222.202.192.0,222.202.199.255,中国,广东省,广州市,广州财政学校,,
222.202.200.0,222.202.201.255,中国,广东省,广州市,白云区同和中学,,
222.202.202.0,222.202.203.255,中国,广东省,广州市,白云区教育发展中心,,
222.202.204.0,222.202.205.255,中国,广东省,广州市,越秀区教育局,,
222.202.206.0,222.202.207.255,中国,广东省,广州市,天河区华康小学,,
222.202.208.0,222.202.209.255,中国,广东省,广州市,白云区第63中学,,
222.202.210.0,222.202.211.255,中国,广东省,广州市,第65中学,,
222.202.212.0,222.202.213.255,中国,广东省,广州市,第80中学,,
